id,outcome,category,sub_type,input,expected_intent,expected_tool,actual_intent,actual_tool,notes
qspm_055,passed,query_timesheet,query_self_last_month,上月的记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_056,passed,query_timesheet,query_self_last_month,翻翻上月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_057,passed,query_timesheet,query_self_last_month,请获取我上月的工时数据,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_058,passed,query_timesheet,query_self_last_month,核对一下上月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_059,passed,query_timesheet,query_self_last_month,上月情况,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_060,passed,query_timesheet,query_self_last_month,检查一下上月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_061,failed,query_timesheet,query_self_last_month,上月工时汇总,tool_execution,query_timesheet,,compute_statistics,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_062,failed,query_timesheet,query_self_last_month,汇总一下上月工时,tool_execution,query_timesheet,,compute_statistics,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_063,failed,query_timesheet,query_self_last_month,请查询一下上月的工时汇总,tool_execution,query_timesheet,,compute_statistics,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_064,failed,query_timesheet,query_self_last_month,算一下上月工时,tool_execution,query_timesheet,,compute_statistics,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_065,failed,query_timesheet,query_self_last_month,上月总工时,tool_execution,query_timesheet,,compute_statistics,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_066,passed,query_timesheet,query_self_last_month,看看上个月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_067,passed,query_timesheet,query_self_last_month,请查看上个月的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_068,passed,query_timesheet,query_self_last_month,查一下上个月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_069,failed,query_timesheet,query_self_last_month,上月统计,tool_execution,query_timesheet,,compute_statistics,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_070,failed,query_timesheet,query_self_last_month,统计一下上月工时,tool_execution,query_timesheet,,compute_statistics,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_071,passed,query_timesheet,query_self_last_month,请查询我上月填报的工时记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_072,passed,query_timesheet,query_self_last_month,拉一下上月工时数据,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_073,passed,query_timesheet,query_self_last_month,上月填报记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_074,passed,query_timesheet,query_self_last_month,看一下上月填报,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_075,passed,query_timesheet,query_self_last_month,请检索上月填报的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_076,passed,query_timesheet,query_self_last_month,翻一下上月记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_077,failed,query_timesheet,query_self_last_month,上月工时数据,tool_execution,query_timesheet,,compute_statistics,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_078,passed,query_timesheet,query_self_last_month,查查上月的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_079,passed,query_timesheet,query_self_last_month,请展示一下我上月填报的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qspm_080,passed,query_timesheet,query_self_last_month,看一下上月工时数据,tool_execution,query_timesheet,tool_execution,query_timesheet,上月=2026-03-01至2026-03-31；必须传user_id，不得返回全员数据
qsl_001,passed,query_timesheet,query_self_last_week,上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_002,passed,query_timesheet,query_self_last_week,上周,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_003,passed,query_timesheet,query_self_last_week,看看上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_004,passed,query_timesheet,query_self_last_week,请帮我查询一下上周的工时记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_005,passed,query_timesheet,query_self_last_week,瞅一眼上周填了多少,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_006,passed,query_timesheet,query_self_last_week,查下上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_007,failed,query_timesheet,query_self_last_week,帮我看看上周一共填了多少小时的工时,tool_execution,query_timesheet,,compute_statistics,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_008,passed,query_timesheet,query_self_last_week,上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_009,passed,query_timesheet,query_self_last_week,瞅瞅上周填报,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_010,passed,query_timesheet,query_self_last_week,上星期填了多少,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_011,passed,query_timesheet,query_self_last_week,看看上周填的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_012,failed,query_timesheet,query_self_last_week,请查询我上周填报的工时统计,tool_execution,query_timesheet,,compute_statistics,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_013,passed,query_timesheet,query_self_last_week,查下上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_014,passed,query_timesheet,query_self_last_week,上星期工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_015,passed,query_timesheet,query_self_last_week,瞅一眼上周填报情况,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_016,failed,query_timesheet,query_self_last_week,请帮我统计一下上周的工时数据,tool_execution,query_timesheet,,compute_statistics,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_017,passed,query_timesheet,query_self_last_week,看看上周填了啥,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_018,passed,query_timesheet,query_self_last_week,上礼拜填了多少工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_019,passed,query_timesheet,query_self_last_week,查查上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_020,passed,query_timesheet,query_self_last_week,上周,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_021,passed,query_timesheet,query_self_last_week,看一眼上周填的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_022,passed,query_timesheet,query_self_last_week,查询上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_023,passed,query_timesheet,query_self_last_week,看下上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_024,passed,query_timesheet,query_self_last_week,瞧瞧上周填了多少,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_025,passed,query_timesheet,query_self_last_week,查询上周的工时记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_026,passed,query_timesheet,query_self_last_week,查一下上周填的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_027,passed,query_timesheet,query_self_last_week,上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_028,passed,query_timesheet,query_self_last_week,看下上星期填报,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_029,failed,query_timesheet,query_self_last_week,帮我统计一下上周的工时情况,tool_execution,query_timesheet,,compute_statistics,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_030,passed,query_timesheet,query_self_last_week,看看上周填了没,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_031,passed,query_timesheet,query_self_last_week,上周的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_032,passed,query_timesheet,query_self_last_week,查查看上周填了多少,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_033,passed,query_timesheet,query_self_last_week,请帮我查询上周填报的工时情况,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_034,passed,query_timesheet,query_self_last_week,瞄一眼上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_035,passed,query_timesheet,query_self_last_week,上周填报,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_036,passed,query_timesheet,query_self_last_week,看看上周的工作时长,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_037,passed,query_timesheet,query_self_last_week,请查看一下我上周的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_038,passed,query_timesheet,query_self_last_week,瞧一下上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_039,failed,query_timesheet,query_self_last_week,上周工作量,tool_execution,query_timesheet,,compute_statistics,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_040,passed,query_timesheet,query_self_last_week,瞅一眼上周记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_041,passed,query_timesheet,query_self_last_week,我想查询一下上周的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_042,passed,query_timesheet,query_self_last_week,看看上周填的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_043,passed,query_timesheet,query_self_last_week,上周数据,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_044,passed,query_timesheet,query_self_last_week,查下上周填了多少,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_045,passed,query_timesheet,query_self_last_week,请查看上周填报的记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_046,passed,query_timesheet,query_self_last_week,瞅瞅上周的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_047,passed,query_timesheet,query_self_last_week,上周工时情况,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_048,failed,query_timesheet,query_self_last_week,看看上周工作量,tool_execution,query_timesheet,,compute_statistics,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_049,failed,query_timesheet,query_self_last_week,帮我统计一下上周的工时,tool_execution,query_timesheet,,compute_statistics,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_050,passed,query_timesheet,query_self_last_week,查查看上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_051,passed,query_timesheet,query_self_last_week,上周工时明细,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_052,passed,query_timesheet,query_self_last_week,看一下上周填报,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_053,passed,query_timesheet,query_self_last_week,请帮我查询上周的工时详情,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_054,passed,query_timesheet,query_self_last_week,浏览一下上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_055,passed,query_timesheet,query_self_last_week,上周的记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_056,passed,query_timesheet,query_self_last_week,翻翻上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_057,passed,query_timesheet,query_self_last_week,请获取我上周的工时数据,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_058,passed,query_timesheet,query_self_last_week,核对一下上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_059,passed,query_timesheet,query_self_last_week,上周情况,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsl_060,passed,query_timesheet,query_self_last_week,检查一下上周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上周=2026-03-23至2026-03-29；必须传user_id，不得返回全员数据
qsm_001,failed,query_timesheet,query_self_this_month,本月工时,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_002,failed,query_timesheet,query_self_this_month,本月,tool_execution,query_timesheet,general_chat,,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_003,failed,query_timesheet,query_self_this_month,看看本月工时,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_004,passed,query_timesheet,query_self_this_month,请帮我查询一下本月的工时记录,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_005,failed,query_timesheet,query_self_this_month,瞅一眼本月填了多少,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_006,failed,query_timesheet,query_self_this_month,查下本月工时,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_007,failed,query_timesheet,query_self_this_month,帮我看看本月一共填了多少小时的工时,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_008,failed,query_timesheet,query_self_this_month,这个月工时,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_009,passed,query_timesheet,query_self_this_month,瞅瞅本月填报,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_010,passed,query_timesheet,query_self_this_month,这个月填了多少,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_011,passed,query_timesheet,query_self_this_month,看看本月填的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_012,failed,query_timesheet,query_self_this_month,请查询我本月填报的工时统计,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_013,passed,query_timesheet,query_self_this_month,查下这个月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_014,passed,query_timesheet,query_self_this_month,本月份工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_015,passed,query_timesheet,query_self_this_month,瞅一眼本月填报情况,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_016,failed,query_timesheet,query_self_this_month,请帮我统计一下本月的工时数据,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_017,passed,query_timesheet,query_self_this_month,看看本月填了啥,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_018,passed,query_timesheet,query_self_this_month,这月填了多少工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_019,passed,query_timesheet,query_self_this_month,查查本月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_020,failed,query_timesheet,query_self_this_month,本月,tool_execution,query_timesheet,general_chat,,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_021,passed,query_timesheet,query_self_this_month,看一眼本月填的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_022,passed,query_timesheet,query_self_this_month,查询本月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_023,passed,query_timesheet,query_self_this_month,看下本月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_024,passed,query_timesheet,query_self_this_month,瞧瞧本月填了多少,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_025,passed,query_timesheet,query_self_this_month,查询本月的工时记录,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_026,passed,query_timesheet,query_self_this_month,查一下本月填的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_027,failed,query_timesheet,query_self_this_month,本月工时,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_028,passed,query_timesheet,query_self_this_month,看下这个月填报,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_029,failed,query_timesheet,query_self_this_month,帮我统计一下本月的工时情况,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_030,passed,query_timesheet,query_self_this_month,看看本月填了没,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_031,failed,query_timesheet,query_self_this_month,本月的工时,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_032,failed,query_timesheet,query_self_this_month,查查看本月填了多少,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_033,passed,query_timesheet,query_self_this_month,请帮我查询本月填报的工时情况,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_034,passed,query_timesheet,query_self_this_month,瞄一眼本月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_035,failed,query_timesheet,query_self_this_month,本月填报,tool_execution,query_timesheet,general_chat,,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_036,failed,query_timesheet,query_self_this_month,看看本月的工作时长,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_037,passed,query_timesheet,query_self_this_month,请查看一下我本月的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_038,passed,query_timesheet,query_self_this_month,瞧一下本月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_039,failed,query_timesheet,query_self_this_month,本月工作量,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_040,passed,query_timesheet,query_self_this_month,瞅一眼本月记录,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_041,passed,query_timesheet,query_self_this_month,我想查询一下本月的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_042,passed,query_timesheet,query_self_this_month,看看本月填的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_043,passed,query_timesheet,query_self_this_month,本月数据,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_044,passed,query_timesheet,query_self_this_month,查下本月填了多少,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_045,passed,query_timesheet,query_self_this_month,请查看本月填报的记录,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_046,passed,query_timesheet,query_self_this_month,瞅瞅本月的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_047,failed,query_timesheet,query_self_this_month,本月工时情况,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_048,failed,query_timesheet,query_self_this_month,看看本月工作量,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_049,failed,query_timesheet,query_self_this_month,帮我统计一下本月的工时,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_050,passed,query_timesheet,query_self_this_month,查查看本月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_051,passed,query_timesheet,query_self_this_month,本月工时明细,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_052,passed,query_timesheet,query_self_this_month,看一下本月填报,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_053,passed,query_timesheet,query_self_this_month,请帮我查询本月的工时详情,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_054,passed,query_timesheet,query_self_this_month,浏览一下本月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_055,passed,query_timesheet,query_self_this_month,本月的记录,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_056,passed,query_timesheet,query_self_this_month,翻翻本月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_057,passed,query_timesheet,query_self_this_month,请获取我本月的工时数据,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_058,passed,query_timesheet,query_self_this_month,核对一下本月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_059,failed,query_timesheet,query_self_this_month,本月情况,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_060,passed,query_timesheet,query_self_this_month,检查一下本月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_061,failed,query_timesheet,query_self_this_month,本月工时汇总,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_062,passed,query_timesheet,query_self_this_month,汇总一下本月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_063,failed,query_timesheet,query_self_this_month,请查询一下本月的工时汇总,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_064,failed,query_timesheet,query_self_this_month,算一下本月工时,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_065,failed,query_timesheet,query_self_this_month,本月总工时,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_066,passed,query_timesheet,query_self_this_month,看看这个月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_067,passed,query_timesheet,query_self_this_month,请查看这个月的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
